"1","Dr. Kiran Kumar","Pediatrics","Chennai","Tamil Nadu"
"1961","Dr. Priya Das","Pediatrics","Jaipur","Rajasthan"
"1962","Dr. Sunita Yadav","Gynecology","Lucknow","Uttar Pradesh"
"1963","Dr. Rajesh Das","Gastroenterology","Jaipur","Rajasthan"
"1964","Dr. Priya Kumar","Neurology","Mumbai","Maharashtra"
"1965","Dr. Anita Patel","Pulmonology","Bengaluru","Karnataka"
"1966","Dr. Vijay Chopra","Cardiology","Delhi","Delhi"
"1967","Dr. Pooja Verma","Pulmonology","Hyderabad","Telangana"
"1968","Dr. Neha Kumar","Urology","Kolkata","West Bengal"
"1969","Dr. Sunil Patel","Orthopedics","Pune","Maharashtra"
"1970","Dr. Aarti Yadav","Gynecology","Jaipur","Rajasthan"
"1971","Dr. Prakash Das","General Medicine","Kolkata","West Bengal"
"1972","Dr. Rajesh Singh","Pediatrics","Delhi","Delhi"
"1973","Dr. Priya Reddy","Psychiatry","Lucknow","Uttar Pradesh"
"1974","Dr. Suresh Patel","Urology","Bengaluru","Karnataka"
"1975","Dr. Rajesh Sharma","Pediatrics","Bengaluru","Karnataka"
"1976","Dr. Deepak Chopra","Urology","Mumbai","Maharashtra"
"1977","Dr. Pooja Yadav","Orthopedics","Delhi","Delhi"
"1978","Dr. Vijay Singh","Urology","Delhi","Delhi"
"1979","Dr. Aarti Singh","Gynecology","Pune","Maharashtra"
"1980","Dr. Rohit Sharma","Neurology","Delhi","Delhi"
"1981","Dr. Anil Yadav","Neurology","Ahmedabad","Gujarat"
"1982","Dr. Sunita Reddy","ENT","Kolkata","West Bengal"
"1983","Dr. Rajesh Patel","Psychiatry","Kolkata","West Bengal"
"1984","Dr. Kiran Chopra","Urology","Delhi","Delhi"
"1985","Dr. Anita Sharma","Neurology","Pune","Maharashtra"
"1986","Dr. Priya Singh","Urology","Mumbai","Maharashtra"
"1987","Dr. Neha Verma","ENT","Bengaluru","Karnataka"
"1988","Dr. Sunil Patel","Orthopedics","Hyderabad","Telangana"
"1989","Dr. Prakash Reddy","Pediatrics","Bengaluru","Karnataka"
"1990","Dr. Anil Singh","Pediatrics","Hyderabad","Telangana"
"1991","Dr. Rajesh Verma","Gastroenterology","Delhi","Delhi"
"1992","Dr. Rajesh Iyer","Cardiology","Hyderabad","Telangana"
"1993","Dr. Vijay Sharma","Pediatrics","Chennai","Tamil Nadu"
"1994","Dr. Pooja Iyer","Orthopedics","Hyderabad","Telangana"
"1995","Dr. Kavita Sharma","General Medicine","Delhi","Delhi"
"1996","Dr. Anil Yadav","Pulmonology","Hyderabad","Telangana"
"1997","Dr. Deepak Kumar","Gynecology","Chennai","Tamil Nadu"
"1998","Dr. Sunita Reddy","Urology","Chennai","Tamil Nadu"
"1999","Dr. Neha Chopra","Dermatology","Bengaluru","Karnataka"
"2000","Dr. Pooja Reddy","Orthopedics","Hyderabad","Telangana"
